run_id,pr_number,energy_baseline_fullcov_J,savings_80pct_%,savings_90pct_%,savings_95pct_%
16352068890,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16347738193,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16333199551,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16331077355,4645,548.771,55.287178076100965,6.683662219760154,0.0
16327199390,4645,548.771,55.287178076100965,6.683662219760154,0.0
16325499267,4645,548.771,55.287178076100965,6.683662219760154,0.0
16321849088,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16321476285,4645,548.771,55.287178076100965,6.683662219760154,0.0
16318148211,4645,548.771,55.287178076100965,6.683662219760154,0.0
16314719366,4645,548.771,55.287178076100965,6.683662219760154,0.0
16310415735,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16310143979,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16308904405,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16306996183,4645,548.771,55.287178076100965,6.683662219760154,0.0
16302750512,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16301147362,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16297140718,4591,154.27,0.0,0.0,0.0
16294820778,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16290047777,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16286255757,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16286105791,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16285843599,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16283952481,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16279133775,3261,4683.467,92.49081930117156,86.65313538026423,78.71042968809218
16250897392,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16242089526,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16241706825,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16241462627,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16237202730,4656,8803.359,85.71951910628658,59.531049455100046,1.3053540131670294
16232540864,4615,154.27,0.0,0.0,0.0
16231776136,4653,1517.306,18.171548784490412,16.343440281657095,0.0
16231500569,4653,1517.306,18.171548784490412,16.343440281657095,0.0
16231119773,4615,154.27,0.0,0.0,0.0
16228099436,4608,1000000000000.0,0.0,0.0,0.0
16226974162,4608,1000000000000.0,0.0,0.0,0.0
16224112175,3261,4683.467,92.49081930117156,86.65313538026423,78.71042968809218
16223147294,4653,1517.306,18.171548784490412,16.343440281657095,0.0
16221533591,4642,120.291,0.0,0.0,0.0
16218592452,4653,1517.306,18.171548784490412,16.343440281657095,0.0
16218148426,4615,154.27,0.0,0.0,0.0
16217315191,4615,154.27,0.0,0.0,0.0
16211592186,4653,1517.306,18.171548784490412,16.343440281657095,0.0
16211566915,4651,120.406,9.84751590452303,4.793781040811925,0.0
16210796835,4653,1517.306,18.171548784490412,16.343440281657095,0.0
16210594513,4651,120.406,9.84751590452303,4.793781040811925,0.0
16208900785,4651,120.406,9.84751590452303,4.793781040811925,0.0
16207365106,4615,154.27,0.0,0.0,0.0
16207361620,4653,1517.306,18.171548784490412,16.343440281657095,0.0
16207048591,4653,1517.306,18.171548784490412,16.343440281657095,0.0
16206726524,4654,174.658,0.0,0.0,0.0
16205460442,4653,1517.306,18.171548784490412,16.343440281657095,0.0
16204870935,4654,174.658,0.0,0.0,0.0
16203996387,4653,1517.306,18.171548784490412,16.343440281657095,0.0
16203883518,4608,1000000000000.0,0.0,0.0,0.0
16203678022,4653,1517.306,18.171548784490412,16.343440281657095,0.0
16192015466,4653,1517.306,18.171548784490412,16.343440281657095,0.0
16191692363,4651,120.406,9.84751590452303,4.793781040811925,0.0
16189689284,4651,120.406,9.84751590452303,4.793781040811925,0.0
16186575869,4651,120.406,9.84751590452303,4.793781040811925,0.0
16184629335,4651,120.406,9.84751590452303,4.793781040811925,0.0
16176013780,3261,4683.467,92.49081930117156,86.65313538026423,78.71042968809218
